pca_1,pca_2,cluster
-0.3057879785839383,1.2676299731742304,2
2.4359829799476755,2.2703323882902327,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
-1.54998648096921,0.5911402840374286,2
0.2694921347329058,1.0206012024921078,2
-1.54998648096921,0.5911402840374286,2
3.1817378580146642,1.7444508738684914,2
-0.27349766413950455,-0.26414251621149665,2
